Reflect_Week,State,UCFE,UCX,EUC_1990,TEUC,EUC_08_Tier_I,EUC_08_Tier_II,EUC_08_Tier_III,EUC_08_Tier_IV,EUC08_Total,EB,State_AB,STC,PUA,PEUC,Total,Unemployment_Rate
01/01/00,2760446.00 ,22397.00 ,14189.00 ,,,,,,,,1.00 ,9636.00 ,5465.00 ,,,2812134.00 ,
01/08/00,2683905.00 ,19883.00 ,14223.00 ,,,,,,,,0.00 ,9173.00 ,7194.00 ,,,2734378.00 ,
01/15/00,2587476.00 ,21211.00 ,13809.00 ,,,,,,,,0.00 ,9150.00 ,5710.00 ,,,2637356.00 ,
01/22/00,2545804.00 ,18813.00 ,14213.00 ,,,,,,,,1.00 ,9649.00 ,6470.00 ,,,2594950.00 ,
01/29/00,2675566.00 ,20071.00 ,13739.00 ,,,,,,,,0.00 ,9942.00 ,5524.00 ,,,2724842.00 ,
02/05/00,2616322.00 ,17096.00 ,13929.00 ,,,,,,,,0.00 ,9503.00 ,6971.00 ,,,2663821.00 ,
02/12/00,2657246.00 ,18887.00 ,13699.00 ,,,,,,,,0.00 ,9826.00 ,6492.00 ,,,2706150.00 ,
02/19/00,2518515.00 ,15984.00 ,13407.00 ,,,,,,,,0.00 ,9137.00 ,6117.00 ,,,2563160.00 ,
02/26/00,2627892.00 ,18172.00 ,13455.00 ,,,,,,,,0.00 ,10226.00 ,6517.00 ,,,2676262.00 ,
03/04/00,2476270.00 ,15458.00 ,13294.00 ,,,,,,,,339.00 ,10065.00 ,6953.00 ,,,2522379.00 ,
03/11/00,2460166.00 ,16661.00 ,12816.00 ,,,,,,,,3598.00 ,11170.00 ,5860.00 ,,,2510271.00 ,
03/18/00,2326042.00 ,16553.00 ,13028.00 ,,,,,,,,1441.00 ,10915.00 ,7774.00 ,,,2375753.00 ,
03/25/00,2302213.00 ,15661.00 ,12773.00 ,,,,,,,,3610.00 ,11366.00 ,7938.00 ,,,2353561.00 ,
04/01/00,2165817.00 ,13602.00 ,12705.00 ,,,,,,,,1727.00 ,11235.00 ,7206.00 ,,,2212292.00 ,
04/08/00,2112557.00 ,14164.00 ,12149.00 ,,,,,,,,3422.00 ,11733.00 ,5776.00 ,,,2159801.00 ,
04/15/00,2007555.00 ,12564.00 ,12157.00 ,,,,,,,,1886.00 ,10886.00 ,4712.00 ,,,2049760.00 ,
04/22/00,2015181.00 ,12962.00 ,11981.00 ,,,,,,,,3393.00 ,10930.00 ,4855.00 ,,,2059302.00 ,
04/29/00,1956801.00 ,11381.00 ,12029.00 ,,,,,,,,1997.00 ,11810.00 ,4905.00 ,,,1998923.00 ,
05/06/00,1854431.00 ,11899.00 ,11687.00 ,,,,,,,,2823.00 ,11689.00 ,3731.00 ,,,1896260.00 ,
05/13/00,1836561.00 ,10833.00 ,11786.00 ,,,,,,,,1841.00 ,11609.00 ,4791.00 ,,,1877421.00 ,
05/20/00,1798969.00 ,11314.00 ,11532.00 ,,,,,,,,2249.00 ,11247.00 ,4095.00 ,,,1839406.00 ,
05/27/00,1775051.00 ,10607.00 ,11243.00 ,,,,,,,,1634.00 ,10453.00 ,4172.00 ,,,1813160.00 ,
06/03/00,1848428.00 ,12220.00 ,11491.00 ,,,,,,,,702.00 ,11383.00 ,4243.00 ,,,1888467.00 ,
06/10/00,1835130.00 ,11883.00 ,11571.00 ,,,,,,,,40.00 ,10815.00 ,3871.00 ,,,1873310.00 ,
06/17/00,1868811.00 ,12832.00 ,11493.00 ,,,,,,,,9.00 ,10562.00 ,4232.00 ,,,1907939.00 ,
06/24/00,1874760.00 ,12446.00 ,11387.00 ,,,,,,,,3.00 ,9863.00 ,4594.00 ,,,1913053.00 ,
07/01/00,1861995.00 ,13204.00 ,11097.00 ,,,,,,,,3.00 ,8775.00 ,3287.00 ,,,1898361.00 ,
07/08/00,2139158.00 ,14929.00 ,11881.00 ,,,,,,,,2.00 ,10281.00 ,6209.00 ,,,2182460.00 ,
07/15/00,2157192.00 ,16619.00 ,11975.00 ,,,,,,,,0.00 ,9573.00 ,4924.00 ,,,2200283.00 ,
07/22/00,2008523.00 ,16245.00 ,11890.00 ,,,,,,,,2.00 ,9312.00 ,5181.00 ,,,2051153.00 ,
07/29/00,1998848.00 ,18351.00 ,12191.00 ,,,,,,,,2.00 ,9506.00 ,4930.00 ,,,2043828.00 ,
08/05/00,1965156.00 ,17209.00 ,12126.00 ,,,,,,,,2.00 ,9731.00 ,5558.00 ,,,2009782.00 ,
08/12/00,1970649.00 ,18610.00 ,12358.00 ,,,,,,,,2.00 ,8583.00 ,7012.00 ,,,2017214.00 ,
08/19/00,1955662.00 ,18043.00 ,12321.00 ,,,,,,,,2.00 ,9447.00 ,4728.00 ,,,2000203.00 ,
08/26/00,1903943.00 ,18548.00 ,12489.00 ,,,,,,,,0.00 ,8119.00 ,5566.00 ,,,1948665.00 ,
09/02/00,1836058.00 ,17712.00 ,11959.00 ,,,,,,,,4.00 ,7926.00 ,3656.00 ,,,1877315.00 ,
09/09/00,1853341.00 ,19796.00 ,12566.00 ,,,,,,,,0.00 ,9166.00 ,5908.00 ,,,1900777.00 ,
09/16/00,1758710.00 ,19835.00 ,12353.00 ,,,,,,,,0.00 ,8669.00 ,5769.00 ,,,1805336.00 ,
09/23/00,1725549.00 ,20468.00 ,12571.00 ,,,,,,,,0.00 ,8653.00 ,4388.00 ,,,1771629.00 ,
09/30/00,1697670.00 ,19885.00 ,12334.00 ,,,,,,,,3.00 ,8361.00 ,4740.00 ,,,1742993.00 ,
10/07/00,1722422.00 ,22476.00 ,12304.00 ,,,,,,,,0.00 ,8489.00 ,3958.00 ,,,1769649.00 ,
10/14/00,1787552.00 ,26669.00 ,12711.00 ,,,,,,,,0.00 ,8539.00 ,4792.00 ,,,1840263.00 ,
10/21/00,1752410.00 ,24757.00 ,12259.00 ,,,,,,,,0.00 ,8462.00 ,4677.00 ,,,1802565.00 ,
10/28/00,1821219.00 ,26844.00 ,12730.00 ,,,,,,,,0.00 ,8133.00 ,4700.00 ,,,1873626.00 ,
11/04/00,1773931.00 ,23777.00 ,11950.00 ,,,,,,,,0.00 ,7621.00 ,4315.00 ,,,1821594.00 ,
11/11/00,1970894.00 ,27429.00 ,12905.00 ,,,,,,,,0.00 ,7879.00 ,6784.00 ,,,2025891.00 ,
11/18/00,1897324.00 ,25976.00 ,11602.00 ,,,,,,,,0.00 ,7141.00 ,4296.00 ,,,1946339.00 ,
11/25/00,2393254.00 ,30263.00 ,13548.00 ,,,,,,,,0.00 ,8632.00 ,4722.00 ,,,2450419.00 ,
12/02/00,2209627.00 ,28457.00 ,12723.00 ,,,,,,,,0.00 ,8164.00 ,6017.00 ,,,2264988.00 ,
12/09/00,2313829.00 ,29892.00 ,13220.00 ,,,,,,,,0.00 ,8098.00 ,5935.00 ,,,2370974.00 ,
12/16/00,2354898.00 ,28197.00 ,12904.00 ,,,,,,,,0.00 ,7862.00 ,5200.00 ,,,2409061.00 ,
12/23/00,2524191.00 ,27203.00 ,12578.00 ,,,,,,,,0.00 ,6677.00 ,4714.00 ,,,2575363.00 ,
12/30/00,2982567.00 ,27466.00 ,13125.00 ,,,,,,,,1.00 ,6800.00 ,4969.00 ,,,3034928.00 ,
01/06/01,3065216.00 ,28231.00 ,13721.00 ,,,,,,,,0.00 ,7698.00 ,7308.00 ,,,3122174.00 ,
01/13/01,2831828.00 ,26726.00 ,13223.00 ,,,,,,,,3.00 ,5589.00 ,5752.00 ,,,2883121.00 ,
01/20/01,3045657.00 ,28344.00 ,14349.00 ,,,,,,,,0.00 ,8365.00 ,11553.00 ,,,3108268.00 ,
01/27/01,2947376.00 ,26594.00 ,13902.00 ,,,,,,,,0.00 ,7181.00 ,9688.00 ,,,3004741.00 ,
2002/3/1,3049641.00 ,27073.00 ,14017.00 ,,,,,,,,0.00 ,6736.00 ,9086.00 ,,,3106553.00 ,
2002/10/1,2933635.00 ,24844.00 ,13488.00 ,,,,,,,,0.00 ,6516.00 ,9768.00 ,,,2988251.00 ,
02/17/01,3001491.00 ,24958.00 ,13667.00 ,,,,,,,,0.00 ,6203.00 ,8890.00 ,,,3055209.00 ,
02/24/01,3013543.00 ,24125.00 ,13580.00 ,,,,,,,,0.00 ,6688.00 ,12173.00 ,,,3070109.00 ,
2003/3/1,3045244.00 ,23828.00 ,13722.00 ,,,,,,,,1.00 ,6563.00 ,14338.00 ,,,3103696.00 ,
2003/10/1,2962383.00 ,21446.00 ,13354.00 ,,,,,,,,326.00 ,6989.00 ,13958.00 ,,,3018456.00 ,
03/17/01,2981272.00 ,22029.00 ,13320.00 ,,,,,,,,3787.00 ,6759.00 ,13961.00 ,,,3041128.00 ,
03/24/01,2856920.00 ,20195.00 ,13295.00 ,,,,,,,,1220.00 ,6614.00 ,14059.00 ,,,2912303.00 ,
03/31/01,2840529.00 ,20334.00 ,13046.00 ,,,,,,,,3662.00 ,6852.00 ,15849.00 ,,,2900272.00 ,
2004/7/1,2669037.00 ,17786.00 ,12923.00 ,,,,,,,,1547.00 ,6035.00 ,14387.00 ,,,2721715.00 ,
04/14/01,2836626.00 ,17718.00 ,13005.00 ,,,,,,,,3477.00 ,6357.00 ,16916.00 ,,,2894099.00 ,
04/21/01,2704680.00 ,16459.00 ,12861.00 ,,,,,,,,1749.00 ,6638.00 ,17740.00 ,,,2760127.00 ,
04/28/01,2665979.00 ,16548.00 ,13004.00 ,,,,,,,,3266.00 ,6327.00 ,17633.00 ,,,2722757.00 ,
2005/5/1,2547172.00 ,15180.00 ,12602.00 ,,,,,,,,1822.00 ,6336.00 ,18288.00 ,,,2601400.00 ,
2005/12/1,2607102.00 ,15327.00 ,12966.00 ,,,,,,,,2664.00 ,6194.00 ,19911.00 ,,,2664164.00 ,
05/19/01,2557353.00 ,14233.00 ,12429.00 ,,,,,,,,1794.00 ,6130.00 ,19936.00 ,,,2611875.00 ,
05/26/01,2610658.00 ,14021.00 ,12266.00 ,,,,,,,,1902.00 ,5524.00 ,22860.00 ,,,2667231.00 ,
2006/2/1,2674431.00 ,14521.00 ,12382.00 ,,,,,,,,1724.00 ,6225.00 ,21907.00 ,,,2731190.00 ,
2006/9/1,2680743.00 ,14317.00 ,12638.00 ,,,,,,,,563.00 ,5727.00 ,20494.00 ,,,2734482.00 ,
06/16/01,2699681.00 ,15273.00 ,12755.00 ,,,,,,,,29.00 ,5746.00 ,17319.00 ,,,2750803.00 ,
06/23/01,2725572.00 ,14518.00 ,12778.00 ,,,,,,,,9.00 ,5729.00 ,22200.00 ,,,2780806.00 ,
06/30/01,2661003.00 ,14492.00 ,12086.00 ,,,,,,,,1.00 ,5073.00 ,18563.00 ,,,2711218.00 ,
2007/7/1,3086890.00 ,15453.00 ,13204.00 ,,,,,,,,1.00 ,5868.00 ,26030.00 ,,,3147446.00 ,
07/14/01,3095590.00 ,17008.00 ,13295.00 ,,,,,,,,2.00 ,5576.00 ,22805.00 ,,,3154276.00 ,
07/21/01,2895329.00 ,15827.00 ,13216.00 ,,,,,,,,0.00 ,5494.00 ,21613.00 ,,,2951479.00 ,
07/28/01,2931677.00 ,17006.00 ,13660.00 ,,,,,,,,2.00 ,5860.00 ,20906.00 ,,,2989111.00 ,
2008/4/1,2891374.00 ,16307.00 ,13811.00 ,,,,,,,,4.00 ,6338.00 ,24869.00 ,,,2952703.00 ,
2008/11/1,2922284.00 ,17359.00 ,14102.00 ,,,,,,,,1.00 ,6268.00 ,24864.00 ,,,2984878.00 ,
08/18/01,2848530.00 ,15056.00 ,14118.00 ,,,,,,,,1.00 ,6150.00 ,25519.00 ,,,2909374.00 ,
08/25/01,2853249.00 ,16116.00 ,14149.00 ,,,,,,,,0.00 ,6338.00 ,22331.00 ,,,2912183.00 ,
2009/1/1,2734998.00 ,14156.00 ,14051.00 ,,,,,,,,0.00 ,6435.00 ,23726.00 ,,,2793366.00 ,
2009/8/1,2787328.00 ,15509.00 ,14086.00 ,,,,,,,,0.00 ,7136.00 ,25644.00 ,,,2849703.00 ,
09/15/01,2697193.00 ,14470.00 ,14642.00 ,,,,,,,,0.00 ,7816.00 ,24060.00 ,,,2758181.00 ,
09/22/01,2730823.00 ,16135.00 ,14567.00 ,,,,,,,,0.00 ,8767.00 ,27612.00 ,,,2797904.00 ,
09/29/01,2790746.00 ,14875.00 ,14933.00 ,,,,,,,,0.00 ,8372.00 ,21234.00 ,,,2850160.00 ,
2010/6/1,2792087.00 ,16222.00 ,14729.00 ,,,,,,,,2.00 ,7251.00 ,21039.00 ,,,2851330.00 ,
10/13/01,2958271.00 ,15956.00 ,15717.00 ,,,,,,,,0.00 ,9413.00 ,24477.00 ,,,3023834.00 ,
10/20/01,3022130.00 ,17663.00 ,15434.00 ,,,,,,,,4.00 ,9143.00 ,30841.00 ,,,3095215.00 ,
10/27/01,3084266.00 ,15944.00 ,15626.00 ,,,,,,,,0.00 ,9476.00 ,32691.00 ,,,3158003.00 ,
2011/3/1,3172554.00 ,17778.00 ,15640.00 ,,,,,,,,0.00 ,9420.00 ,35157.00 ,,,3250549.00 ,
2011/10/1,3171998.00 ,16375.00 ,15750.00 ,,,,,,,,0.00 ,9821.00 ,32764.00 ,,,3246708.00 ,
11/17/01,3134959.00 ,17905.00 ,15009.00 ,,,,,,,,7.00 ,9644.00 ,28648.00 ,,,3206172.00 ,
11/24/01,3714098.00 ,18130.00 ,16861.00 ,,,,,,,,30.00 ,12497.00 ,31440.00 ,,,3793056.00 ,
2012/1/1,3617368.00 ,20208.00 ,16479.00 ,,,,,,,,11.00 ,12795.00 ,35405.00 ,,,3702266.00 ,
2012/8/1,3658073.00 ,19132.00 ,16990.00 ,,,,,,,,1.00 ,12925.00 ,29825.00 ,,,3736946.00 ,
12/15/01,3727021.00 ,20474.00 ,16971.00 ,,,,,,,,1.00 ,14373.00 ,30009.00 ,,,3808849.00 ,
12/22/01,3613769.00 ,17847.00 ,15470.00 ,,,,,,,,1.00 ,11765.00 ,22627.00 ,,,3681479.00 ,
12/29/01,4221409.00 ,20608.00 ,16242.00 ,,,,,,,,2.00 ,12591.00 ,24200.00 ,,,4295052.00 ,
2001/5/2,4676093.00 ,19981.00 ,17175.00 ,,,,,,,,13.00 ,15305.00 ,34450.00 ,,,4763017.00 ,
2001/12/2,4280948.00 ,21170.00 ,16804.00 ,,,,,,,,23685.00 ,14168.00 ,37983.00 ,,,4394758.00 ,
01/19/02,4317388.00 ,19444.00 ,17033.00 ,,,,,,,,28148.00 ,15359.00 ,33462.00 ,,,4430834.00 ,
01/26/02,4255224.00 ,20166.00 ,16926.00 ,,,,,,,,30925.00 ,16311.00 ,29802.00 ,,,4369354.00 ,
2002/2/2,4339615.00 ,19085.00 ,16717.00 ,,,,,,,,32302.00 ,16581.00 ,31499.00 ,,,4455799.00 ,
2002/9/2,4229747.00 ,18324.00 ,16491.00 ,,,,,,,,33773.00 ,16237.00 ,35400.00 ,,,4349972.00 ,
02/16/02,4264174.00 ,17509.00 ,16091.00 ,,,,,,,,34353.00 ,16237.00 ,26043.00 ,,,4374407.00 ,
02/23/02,4226630.00 ,17713.00 ,16512.00 ,,,,,,,,36281.00 ,17695.00 ,32469.00 ,,,4347300.00 ,
2003/2/2,4251767.00 ,16779.00 ,15941.00 ,,,,,,,,37946.00 ,17888.00 ,31902.00 ,,,4372223.00 ,
2003/9/2,4101994.00 ,16831.00 ,15859.00 ,,,,,,,,42357.00 ,32465.00 ,31263.00 ,,,4240769.00 ,
03/16/02,4126908.00 ,15971.00 ,15475.00 ,,116860.00 ,,,,,,8542.00 ,19628.00 ,29975.00 ,,,4333359.00 ,
03/23/02,3953031.00 ,15501.00 ,15011.00 ,,680230.00 ,,,,,,5553.00 ,14020.00 ,37537.00 ,,,4720883.00 ,
03/30/02,4053833.00 ,15457.00 ,15119.00 ,,640963.00 ,,,,,,2543.00 ,11935.00 ,34772.00 ,,,4774622.00 ,
2004/6/2,3842618.00 ,17103.00 ,14556.00 ,,1135355.00 ,,,,,,5922.00 ,9681.00 ,36995.00 ,,,5062230.00 ,
04/13/02,3779097.00 ,14281.00 ,14769.00 ,,1031273.00 ,,,,,,3051.00 ,7125.00 ,39457.00 ,,,4889053.00 ,
04/20/02,3632434.00 ,14352.00 ,14194.00 ,,1431057.00 ,,,,,,4558.00 ,6710.00 ,39423.00 ,,,5142728.00 ,
04/27/02,3626447.00 ,13879.00 ,14660.00 ,,1260190.00 ,,,,,,2875.00 ,118808.00 ,31578.00 ,,,5068437.00 ,
2005/4/2,3464167.00 ,13564.00 ,13873.00 ,,1417291.00 ,,,,,,3652.00 ,38966.00 ,29352.00 ,,,4980865.00 ,
2005/11/2,3476828.00 ,13346.00 ,14130.00 ,,1218783.00 ,,,,,,2696.00 ,11883.00 ,27598.00 ,,,4765264.00 ,
05/18/02,3366957.00 ,13167.00 ,13564.00 ,,1435039.00 ,,,,,,2778.00 ,7544.00 ,28223.00 ,,,4867272.00 ,
05/25/02,3320321.00 ,12595.00 ,13500.00 ,,1241434.00 ,,,,,,2471.00 ,4776.00 ,24444.00 ,,,4619541.00 ,
2006/1/2,3348760.00 ,14112.00 ,13436.00 ,,1454156.00 ,,,,,,2203.00 ,4854.00 ,29229.00 ,,,4866750.00 ,
2006/8/2,3359013.00 ,13816.00 ,13592.00 ,,1342775.00 ,,,,,,1406.00 ,4342.00 ,22371.00 ,,,4757315.00 ,
06/15/02,3309403.00 ,14726.00 ,13520.00 ,,1227521.00 ,,,,,,320.00 ,3923.00 ,26155.00 ,,,4595568.00 ,
06/22/02,3334812.00 ,14394.00 ,13755.00 ,,1181367.00 ,,,,,,381.00 ,7498.00 ,24716.00 ,,,4576923.00 ,
06/29/02,3212998.00 ,14841.00 ,12953.00 ,,1058060.00 ,,,,,,257.00 ,5423.00 ,20640.00 ,,,4325172.00 ,
2007/6/2,3561944.00 ,15713.00 ,14027.00 ,,1143066.00 ,,,,,,299.00 ,5019.00 ,25503.00 ,,,4765571.00 ,
07/13/02,3582752.00 ,17205.00 ,14033.00 ,,1014317.00 ,,,,,,680.00 ,3791.00 ,27809.00 ,,,4660587.00 ,
07/20/02,3397818.00 ,16886.00 ,14354.00 ,,1074560.00 ,,,,,,863.00 ,3350.00 ,23416.00 ,,,4531247.00 ,
07/27/02,3356321.00 ,18088.00 ,14566.00 ,,1031574.00 ,,,,,,1259.00 ,3826.00 ,23522.00 ,,,4449156.00 ,
2008/3/2,3303317.00 ,17296.00 ,14697.00 ,,1095393.00 ,,,,,,1544.00 ,4076.00 ,25242.00 ,,,4461565.00 ,
2008/10/2,3267393.00 ,18224.00 ,14957.00 ,,1026032.00 ,,,,,,1754.00 ,4212.00 ,23835.00 ,,,4356407.00 ,
08/17/02,3252920.00 ,22396.00 ,15307.00 ,,1099868.00 ,,,,,,2095.00 ,4110.00 ,24531.00 ,,,4421227.00 ,
08/24/02,3188529.00 ,17725.00 ,15470.00 ,,1072096.00 ,,,,,,2431.00 ,4773.00 ,22190.00 ,,,4323214.00 ,
08/31/02,3047550.00 ,16691.00 ,15364.00 ,,1076086.00 ,,,,,,2661.00 ,4001.00 ,21644.00 ,,,4183997.00 ,
2009/7/2,3101547.00 ,17893.00 ,16132.00 ,,1056826.00 ,,,,,,3198.00 ,4800.00 ,26305.00 ,,,4226701.00 ,
09/14/02,3008278.00 ,17898.00 ,16368.00 ,,970214.00 ,,,,,,10416.00 ,5486.00 ,22138.00 ,,,4050798.00 ,
09/21/02,2982155.00 ,18590.00 ,16883.00 ,,915449.00 ,,,,,,11979.00 ,6140.00 ,25514.00 ,,,3976710.00 ,
09/28/02,2948355.00 ,18163.00 ,17167.00 ,,851857.00 ,,,,,,12606.00 ,6600.00 ,22693.00 ,,,3877441.00 ,
2010/5/2,2969496.00 ,19267.00 ,17411.00 ,,858396.00 ,,,,,,12814.00 ,7795.00 ,22559.00 ,,,3907738.00 ,
2010/12/2,2962205.00 ,18746.00 ,17932.00 ,,812401.00 ,,,,,,11470.00 ,7023.00 ,21118.00 ,,,3850895.00 ,
10/19/02,3014995.00 ,19576.00 ,18301.00 ,,806631.00 ,,,,,,11233.00 ,8051.00 ,26144.00 ,,,3904931.00 ,
10/26/02,3052989.00 ,18398.00 ,18690.00 ,,798258.00 ,,,,,,11247.00 ,8443.00 ,24579.00 ,,,3932604.00 ,
2011/2/2,3130689.00 ,19676.00 ,19263.00 ,,789139.00 ,,,,,,11758.00 ,9353.00 ,24839.00 ,,,4004717.00 ,
2011/9/2,3093967.00 ,18208.00 ,18782.00 ,,767691.00 ,,,,,,11717.00 ,8924.00 ,24457.00 ,,,3943746.00 ,
11/16/02,3256716.00 ,21246.00 ,19592.00 ,,783768.00 ,,,,,,12710.00 ,9939.00 ,25302.00 ,,,4129273.00 ,
11/23/02,3101117.00 ,18622.00 ,18028.00 ,,732457.00 ,,,,,,14897.00 ,8792.00 ,19938.00 ,,,3913851.00 ,
11/30/02,3612284.00 ,23206.00 ,20742.00 ,,787977.00 ,,,,,,14879.00 ,10493.00 ,24604.00 ,,,4494185.00 ,
2012/7/2,3538570.00 ,20898.00 ,19979.00 ,,777230.00 ,,,,,,15945.00 ,10783.00 ,22914.00 ,,,4406319.00 ,
12/14/02,3624428.00 ,23128.00 ,20906.00 ,,782522.00 ,,,,,,15347.00 ,9916.00 ,24064.00 ,,,4500311.00 ,
12/21/02,3423563.00 ,19817.00 ,18896.00 ,,734091.00 ,,,,,,16042.00 ,9495.00 ,20171.00 ,,,4242075.00 ,
12/28/02,4077849.00 ,23826.00 ,20477.00 ,,804019.00 ,,,,,,16341.00 ,8465.00 ,15705.00 ,,,4966682.00 ,
2001/4/3,4479985.00 ,22011.00 ,20618.00 ,,511416.00 ,,,,,,47513.00 ,11121.00 ,25495.00 ,,,5118159.00 ,
2001/11/3,4116285.00 ,23964.00 ,21273.00 ,,713808.00 ,,,,,,18506.00 ,10405.00 ,28353.00 ,,,4932594.00 ,
01/18/03,4062996.00 ,21159.00 ,20573.00 ,,722376.00 ,,,,,,17379.00 ,8698.00 ,22859.00 ,,,4876040.00 ,
01/25/03,4143121.00 ,22870.00 ,21610.00 ,,838955.00 ,,,,,,17391.00 ,13511.00 ,28143.00 ,,,5085601.00 ,
2002/1/3,4142947.00 ,20456.00 ,20527.00 ,,684095.00 ,,,,,,17478.00 ,10738.00 ,24282.00 ,,,4920523.00 ,
2002/8/3,4084263.00 ,20947.00 ,20791.00 ,,812176.00 ,,,,,,17238.00 ,11519.00 ,21244.00 ,,,4988178.00 ,
02/15/03,4083706.00 ,18260.00 ,19792.00 ,,689030.00 ,,,,,,17106.00 ,8886.00 ,24830.00 ,,,4861610.00 ,
02/22/03,4186533.00 ,19818.00 ,20648.00 ,,822510.00 ,,,,,,17425.00 ,12053.00 ,25958.00 ,,,5104945.00 ,
2003/1/3,4184693.00 ,17848.00 ,19708.00 ,,736765.00 ,,,,,,17510.00 ,10012.00 ,26641.00 ,,,5013177.00 ,
2003/8/3,4090048.00 ,18602.00 ,19670.00 ,,790691.00 ,,,,,,17843.00 ,11485.00 ,26390.00 ,,,4974729.00 ,
03/15/03,4060322.00 ,16716.00 ,19136.00 ,,760977.00 ,,,,,,17726.00 ,9562.00 ,30588.00 ,,,4915027.00 ,
03/22/03,3932964.00 ,17163.00 ,19331.00 ,,802004.00 ,,,,,,17635.00 ,10808.00 ,26050.00 ,,,4825955.00 ,
03/29/03,3868116.00 ,15362.00 ,18247.00 ,,786355.00 ,,,,,,17178.00 ,9326.00 ,29307.00 ,,,4743891.00 ,
2004/5/3,3694786.00 ,16161.00 ,18255.00 ,,802777.00 ,,,,,,17108.00 ,9763.00 ,25914.00 ,,,4584764.00 ,
2004/12/3,3730087.00 ,14600.00 ,17596.00 ,,788603.00 ,,,,,,16773.00 ,13510.00 ,27329.00 ,,,4608498.00 ,
04/19/03,3646040.00 ,15174.00 ,18062.00 ,,811550.00 ,,,,,,16707.00 ,16906.00 ,27123.00 ,,,4551562.00 ,
04/26/03,3614239.00 ,13792.00 ,17389.00 ,,808950.00 ,,,,,,16253.00 ,17289.00 ,27066.00 ,,,4514978.00 ,
2005/3/3,3496274.00 ,14440.00 ,17510.00 ,,830037.00 ,,,,,,16629.00 ,18759.00 ,26573.00 ,,,4420222.00 ,
2005/10/3,3452546.00 ,12927.00 ,16725.00 ,,827900.00 ,,,,,,15959.00 ,18010.00 ,27157.00 ,,,4371224.00 ,
05/17/03,3393040.00 ,13577.00 ,17244.00 ,,841369.00 ,,,,,,15679.00 ,18778.00 ,28576.00 ,,,4328263.00 ,
05/24/03,3292333.00 ,11979.00 ,16062.00 ,,822256.00 ,,,,,,15762.00 ,16863.00 ,22336.00 ,,,4197591.00 ,
05/31/03,3431398.00 ,13850.00 ,17084.00 ,,848207.00 ,,,,,,16051.00 ,19321.00 ,29264.00 ,,,4375175.00 ,
2006/7/3,3369775.00 ,13247.00 ,16052.00 ,,852865.00 ,,,,,,15580.00 ,18021.00 ,27824.00 ,,,4313364.00 ,
06/14/03,3389040.00 ,14315.00 ,17075.00 ,,850999.00 ,,,,,,15044.00 ,18544.00 ,26184.00 ,,,4331201.00 ,
06/21/03,3386316.00 ,14115.00 ,16113.00 ,,854406.00 ,,,,,,14827.00 ,17670.00 ,26474.00 ,,,4329921.00 ,
06/28/03,3323119.00 ,14989.00 ,16364.00 ,,831861.00 ,,,,,,13919.00 ,16701.00 ,25201.00 ,,,4242154.00 ,
2007/5/3,3621543.00 ,15804.00 ,16723.00 ,,854034.00 ,,,,,,14470.00 ,18016.00 ,21923.00 ,,,4562513.00 ,
2007/12/3,3687439.00 ,17802.00 ,17198.00 ,,836911.00 ,,,,,,13673.00 ,19012.00 ,22688.00 ,,,4614723.00 ,
07/19/03,3536561.00 ,17835.00 ,16676.00 ,,836793.00 ,,,,,,13421.00 ,18968.00 ,21992.00 ,,,4462246.00 ,
07/26/03,3502476.00 ,18874.00 ,17744.00 ,,851421.00 ,,,,,,13127.00 ,18755.00 ,23925.00 ,,,4446322.00 ,
2008/2/3,3410837.00 ,18368.00 ,17098.00 ,,833469.00 ,,,,,,13352.00 ,19008.00 ,25610.00 ,,,4337742.00 ,
2008/9/3,3374289.00 ,18604.00 ,17942.00 ,,833771.00 ,,,,,,24082.00 ,7938.00 ,22312.00 ,,,4298938.00 ,
08/16/03,3336461.00 ,17798.00 ,17822.00 ,,827062.00 ,,,,,,24734.00 ,7703.00 ,24300.00 ,,,4255880.00 ,
08/23/03,3246723.00 ,17868.00 ,18607.00 ,,836950.00 ,,,,,,24821.00 ,7287.00 ,22038.00 ,,,4174294.00 ,
08/30/03,3115622.00 ,16467.00 ,18088.00 ,,805795.00 ,,,,,,25215.00 ,6953.00 ,19016.00 ,,,4007156.00 ,
2009/6/3,3167043.00 ,18149.00 ,19509.00 ,,839247.00 ,,,,,,25192.00 ,7823.00 ,24324.00 ,,,4101287.00 ,
09/13/03,3034458.00 ,17817.00 ,19701.00 ,,814898.00 ,,,,,,37255.00 ,8114.00 ,19478.00 ,,,3951721.00 ,
09/20/03,3001200.00 ,20112.00 ,20690.00 ,,832295.00 ,,,,,,41076.00 ,8414.00 ,19951.00 ,,,3943738.00 ,
09/27/03,2959781.00 ,18485.00 ,20649.00 ,,820505.00 ,,,,,,34026.00 ,12589.00 ,18319.00 ,,,3884354.00 ,
2010/4/3,2944313.00 ,20253.00 ,20983.00 ,,842594.00 ,,,,,,34103.00 ,8685.00 ,18469.00 ,,,3889400.00 ,
2010/11/3,2891601.00 ,18611.00 ,21393.00 ,,812698.00 ,,,,,,32379.00 ,7643.00 ,16366.00 ,,,3800691.00 ,
10/18/03,2989793.00 ,20690.00 ,22999.00 ,,825816.00 ,,,,,,32799.00 ,8481.00 ,18852.00 ,,,3919430.00 ,
